Work ID,Work Description,Category,MP Name,Constituency,State,House,Final Amount (₹),Completed Date,Has Images,Average Rating,IDA
243510,Purchase and providing one tractor (21-25 HP) to GP for sanitation purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,Haryana,Lok Sabha,380000.0,2026-01-02T00:00:00.000Z,False,,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani)
191701,"construction of semi deep drain fromthe house of abdul rashid to the house of dildar at rehmatabad lane c, hyderpora",Normal/Others,AGA SYED RUHULLAH MEHDI,SRINAGAR,Jammu And Kashmir,Lok Sabha,294343.0,2026-01-03T00:00:00.000Z,True,,SRINAGAR(DEPUTY COMMISSIONER SRINAGAR_IDA)
161211,"Mini Mast Light at Thekkekunnampalam Junction, Ward -5 in Marutharode Grama Panchayath.",Normal/Others,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,Kerala,Lok Sabha,172428.0,2026-01-03T00:00:00.000Z,True,,PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA)
189719,Construction of Interlock Tile in Mithu Member Street,Normal/Others,Smt Harsimrat Kaur Badal,BHATINDA,Punjab,Lok Sabha,459501.0,2026-01-04T00:00:00.000Z,False,,MANSA(DEPUTY COMMISSIONER MANSA_IDA)
215218,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,NAGINA,Uttar Pradesh,Lok Sabha,106850.0,2026-01-05T00:00:00.000Z,True,,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA)
220088,Block Padrauna ke Gram Sabha Jungle Banvirpur mein Chhoti Canal ke baayein patri par Santosh Kushwaha ke khet se Mahendra Kushwaha ke ghar tak 100 meter CC road ka nirmaan karya.,Normal/Others,Shri Ratanjit Pratap Narain Singh (2024-30),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,892064.0,2026-01-05T00:00:00.000Z,False,,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA)
220114,Block Vishunpura ke Nahar Chhapra mein Bada Semrana Primary School Triveni ke ghar se Vishwanath ke ghar tak 100 meter CC road ka nirmaan karya.,Normal/Others,Shri Ratanjit Pratap Narain Singh (2024-30),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,896560.0,2026-01-05T00:00:00.000Z,False,,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA)
199972,Yatri Pratikshlaya,Normal/Others,Durga Das Uikey ,BETUL,Madhya Pradesh,Lok Sabha,259942.0,2026-01-05T00:00:00.000Z,True,,BETUL(DISTRICT COLLECTOR BETUL_IDA)
161441,Restroration of Road From Pal Building to Church Via Big Bazar in Ward No 3 Under Burdwan Municipality,Repair and Renovation,AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,West Bengal,Lok Sabha,4175251.0,2026-01-05T00:00:00.000Z,True,,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)
215212,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,NAGINA,Uttar Pradesh,Lok Sabha,106850.0,2026-01-05T00:00:00.000Z,True,,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA)
153060,SANJAY NAGAR ME DR V K SINGH KE MAKAN SE MANDIR KE DIWAR KI OR CC ROAD OR NALI NIRMAN,Normal/Others,CHHATRA PAL SINGH GANGWAR,BAREILLY,Uttar Pradesh,Lok Sabha,1132715.0,2026-01-06T00:00:00.000Z,True,,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA)
188927,Construction of Street and Drain (Road to Bughar Singh House),Normal/Others,Smt Harsimrat Kaur Badal,BHATINDA,Punjab,Lok Sabha,28702.0,2026-01-06T00:00:00.000Z,True,,MANSA(DEPUTY COMMISSIONER MANSA_IDA)
185040,CONSTRUCTION OF RCC PAVER BLOCK WORK PATEL BABUBHAI CHATURBHAI HOUSE TWO SIDE AND VISHNUBHAI DAIRYVALA HOUSE TO IN COMPLATE WORK,Normal/Others,HARIBHAI PATEL,MAHESANA,Gujarat,Lok Sabha,200000.0,2026-01-06T00:00:00.000Z,False,,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)
183537,Installation of Solar Light at Cremation Ground of Nandighora Village.,Normal/Others,SAMBIT PATRA,PURI,Odisha,Lok Sabha,40000.0,2026-01-06T00:00:00.000Z,True,,Nayagada(DISTRICT COLLECTOR  NAYAGARH_IDA)
175490,Construction of Lane with Laying of Tiles for Mohalla Parveen Kumar Ward No 02 village and panchyat Kishanpur Kharta Block Dansal,Normal/Others,Shri Jugal Kishore Sharma,JAMMU,Jammu And Kashmir,Lok Sabha,147500.0,2026-01-06T00:00:00.000Z,True,,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)
183574,Installation of Solar Light at Cremation Ground of Pandriapada Village.,Normal/Others,SAMBIT PATRA,PURI,Odisha,Lok Sabha,40000.0,2026-01-06T00:00:00.000Z,True,,Nayagada(DISTRICT COLLECTOR  NAYAGARH_IDA)
192850,Purchase of Books for GHSS Kaurnguzhi,Normal/Others,Ganesan Selvam,KANCHEEPURAM,Tamil Nadu,Lok Sabha,25000.0,2026-01-07T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA)
192851,Purchase of Books for GHSS PANDUR,Normal/Others,Ganesan Selvam,KANCHEEPURAM,Tamil Nadu,Lok Sabha,25000.0,2026-01-07T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA)
226397,Construction of Community Center at Alanda of Badagan GP under Gop Block.,Normal/Others,BIBHU PRASAD TARAI,JAGATSINGHPUR,Odisha,Lok Sabha,300000.0,2026-01-07T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
122715,B/w Munnurukapu sangham Building Near Pochamma Temple at Maddunur (V),Normal/Others,Shri Damodar Rao Divakonda (2022-28),Sitting Rajya Sabha,Telangana,Rajya Sabha,500000.0,2026-01-07T00:00:00.000Z,False,,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)
198383,ward- 93 govind nagar c block me chitragupta dharmashala me interlocking dwara footpath ka nirman karya.,Normal/Others,RAMESH AWASTHI,KANPUR,Uttar Pradesh,Lok Sabha,709113.0,2026-01-07T00:00:00.000Z,True,,KANPUR NAGAR(DISTRICT MAGISTRAE KANPUR NAGAR_IDA)
184167,"Gandhinagar Loksabha - For Sarvjanik Pustakalay, Bileshwarpura, Gandhinagar, Taluka Kalol, District Gandhingar,  an amount of Rs. 2.00 Lakhs may be sanctioned for purchase of books",Normal/Others,Shri Amit Shah,GANDHINAGAR,Gujarat,Lok Sabha,184637.0,2026-01-07T00:00:00.000Z,True,,GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA)
225985,"Construction of CC Drain at Gutin area, Depi in East Siang District",Normal/Others,Shri Tapir Gao,ARUNACHAL EAST,Arunachal Pradesh,Lok Sabha,500000.0,2026-01-07T00:00:00.000Z,False,,EAST SIANG(Deputy Commisioner East Siang_IDA)
146645,"Construction of Community hall near Mudiraj wada , Ibrahimpatnam",Normal/Others,Arvind Dharmapuri,NIZAMABAD,Telangana,Lok Sabha,223517.0,2026-01-07T00:00:00.000Z,False,,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)
212948,"BHADPURA KE MAHMOODAPUR, MUBARIKPUR, METHI NAVADIYA, ALHAIYA, DHAKIYA BARKALISHAH, MATKAPUR, DANDIYA NAJMULNISHA, MUNDIYA JAGROOP, DHAMIPUR, JOHRA JADUPUR, PARASRAMPUR, NAWABGANJ KE KHAMPUR URF SANGRAMPUR, SANTOSHPUR, NIJAMAU, JOGITHER ME SHAMSHAN SHED KA NIRMAN",Normal/Others,CHHATRA PAL SINGH GANGWAR,BAREILLY,Uttar Pradesh,Lok Sabha,350678.0,2026-01-07T00:00:00.000Z,False,,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA)
160747,"Tehsil/Block- Mainpuri, Ward No. 25 
Work – Street No. 3 Yadav Nagar Bypass Road Mainpuri From the house of Ramnath Verma to the house of Abhishek Yadav (Pawan) CC - 125 meters 
Abhishek Yadav – 7017581458",Normal/Others,Smt Dimple Yadav,MAINPURI,Uttar Pradesh,Lok Sabha,754124.0,2026-01-07T00:00:00.000Z,False,,MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA)
250158,Fitting of Sitting RCC Benches in Public Places in Gram Panchayat Gobind nagar,Normal/Others,SARABJEET SINGH KHALSA,FARIDKOT,Punjab,Lok Sabha,150000.0,2026-01-07T00:00:00.000Z,False,,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)
208595,solar street lights-5,Normal/Others,Gyaneshwar Patil,KHANDWA,Madhya Pradesh,Lok Sabha,225780.0,2026-01-07T00:00:00.000Z,True,,BURHANPUR(District Collector Burhanpur_IDA)
151554,"(i)   Sewer Suction Machine having capacity of 6000 ltr capacity mounted on LPT truck chassis
                 And 
 
(ii)  Sewer Jetting Machine having 6000 ltr capacity mounted on LPT truck chassis for sanitation purpose in Cantonment Board , Jalandhar near Cant General Hospital , Jalandhar.

Each machine having cost approx Rs. 4500000/-.",Normal/Others,Dr. Ashok Kumar Mittal (2022-28),Sitting Rajya Sabha,Punjab,Rajya Sabha,8987658.0,2026-01-07T00:00:00.000Z,True,,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)
149493,Gram Sabha Durasi me Prathmik School ke pas,Normal/Others,VINOD KUMAR BIND,BHADOHI,Uttar Pradesh,Lok Sabha,118993.0,2026-01-08T00:00:00.000Z,False,,BHADOHI(DISTRICT MAGISTRATE BHADOHI_IDA)
149483,Gram  Sabha Bitthalpur me Ayush Asptal ke pas,Normal/Others,VINOD KUMAR BIND,BHADOHI,Uttar Pradesh,Lok Sabha,118993.0,2026-01-08T00:00:00.000Z,False,,BHADOHI(DISTRICT MAGISTRATE BHADOHI_IDA)
208263,Drilling of Bore well and Pump set at Sy.No.261 at Kokkerakunta Village of Ramadugu Mandal,Normal/Others,Sanjay Kumar Bandi,KARIMNAGAR,Telangana,Lok Sabha,195600.0,2026-01-08T00:00:00.000Z,True,,KARIMNAGAR(DISTRICT COLLECTOR KARIMNAGAR_IDA)
183527,Installation of Solar Light at Cremation Ground of Garjani Village.,Normal/Others,SAMBIT PATRA,PURI,Odisha,Lok Sabha,40000.0,2026-01-08T00:00:00.000Z,True,,Nayagada(DISTRICT COLLECTOR  NAYAGARH_IDA)
214046,Drilling of Bore well and pump set  in Sy.No.142 of Pathrapalli Village of Ellandakunta Mandal,Normal/Others,Sanjay Kumar Bandi,KARIMNAGAR,Telangana,Lok Sabha,196748.0,2026-01-08T00:00:00.000Z,True,,KARIMNAGAR(DISTRICT COLLECTOR KARIMNAGAR_IDA)
135409,SHASHIPRAKAS SINGH GRAM SIKATIYA (MALIKAR CHAURAHA) RASULPUR HIGH MAST KI STHAPAN,Normal/Others,Vijay Kumar Dubey,KUSHI NAGAR,Uttar Pradesh,Lok Sabha,236234.0,2026-01-08T00:00:00.000Z,False,,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA)
228153,"Gir Somnath District,Gir Gadhda Taluka,Nagadiya Village,CC road work on the road from the village community farm to Hanuman temple in Nagadiya village",Normal/Others,Rajeshbhai Naranbhai Chudasama,JUNAGADH,Gujarat,Lok Sabha,294134.0,2026-01-08T00:00:00.000Z,True,,GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA)
164735,Setting up of Farmers Training Center and Common Facility Center for agro processing,Normal/Others,Smt. Nirmala Sitharaman (2022-28),Sitting Rajya Sabha,Karnataka,Rajya Sabha,4999660.0,2026-01-08T00:00:00.000Z,True,,BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)
188487,suvariya thakor vasma pavar block work,Normal/Others,Bharatsinhji Shankarji Dabhi,PATAN,Gujarat,Lok Sabha,200000.0,2026-01-08T00:00:00.000Z,True,,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)
254851,1.Dental Chairs with 3 kv stabilizer. 2. Ultrasonic Sealer. 3. Light Cure Unit. 4. Endomotor. 5. Radio Visio Graphy RVG 1 No with Monitor. 6. Micromotor with Straight Hand Piece. 7. RO approximate capacity bof 30 Litres. 8. 3 KV Stabilizer,Normal/Others,Kalanidhi Veeraswamy,CHENNAI NORTH,Tamil Nadu,Lok Sabha,9995964.0,2026-01-08T00:00:00.000Z,True,,CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA)
194411,"Repairs and Renovation at Boys Hostel, Amadaguntla, Kodumur Mandal, Kodumur Constituency",Repair and Renovation,BASTIPATI NAGARAJU PANCHALINGALA,KURNOOL,Andhra Pradesh,Lok Sabha,499994.0,2026-01-08T00:00:00.000Z,True,,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA)
156553,GP SINGHA PATTI KE BASHI CHAURAHE PAR HIGH MAST KI STHAPANA,Normal/Others,Vijay Kumar Dubey,KUSHI NAGAR,Uttar Pradesh,Lok Sabha,236234.0,2026-01-08T00:00:00.000Z,True,,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA)
193290,Purchase of Books for GHSS (GIRLS) Nandhivaram,Normal/Others,Ganesan Selvam,KANCHEEPURAM,Tamil Nadu,Lok Sabha,25000.0,2026-01-08T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA)
193293,Purchase of Books for GHS Peramanur,Normal/Others,Ganesan Selvam,KANCHEEPURAM,Tamil Nadu,Lok Sabha,25000.0,2026-01-08T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA)
193299,Purchase of Books for GHS Rathinamangalam,Normal/Others,Ganesan Selvam,KANCHEEPURAM,Tamil Nadu,Lok Sabha,25000.0,2026-01-08T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA)
135346,Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),Normal/Others,Shri Sant Balbir Singh (2022-28),Sitting Rajya Sabha,Punjab,Rajya Sabha,224200.0,2026-01-08T00:00:00.000Z,True,,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)
193286,Purchase of Books for GHS Kumizhi,Normal/Others,Ganesan Selvam,KANCHEEPURAM,Tamil Nadu,Lok Sabha,25000.0,2026-01-08T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA)
148664,Rajesh rawat  Surendra rawat ke ghar ke pass solarlight 4-way,Normal/Others,R.K. CHAUDHARY,MOHANLALGANJ,Uttar Pradesh,Lok Sabha,107715.0,2026-01-08T00:00:00.000Z,False,,LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)
165102,VIKAS KHAND BHAGATPUR TANDA KE GRAM BHAGATPUR ME KABRISTAN KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT ( 6 LIGHT WALI ),Normal/Others,RUCHI VIRA,MORADABAD,Uttar Pradesh,Lok Sabha,173600.0,2026-01-09T00:00:00.000Z,True,,MORADABAD(DISTRICT MAGISTRATE MORADABAD_IDA)
239145,CC Roads,Normal/Others,Santosh Pandey,RAJNANDGAON,Chhattisgarh,Lok Sabha,700000.0,2026-01-09T00:00:00.000Z,True,,RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)
179888,GRAM ISLAMNAGAR CHAURAHE KE PASS SARVJANIK STHAL PAR STAINLESS STEEL YATRISHED NIRMAN KARY,Normal/Others,RUCHI VIRA,MORADABAD,Uttar Pradesh,Lok Sabha,890000.0,2026-01-09T00:00:00.000Z,True,,MORADABAD(DISTRICT MAGISTRATE MORADABAD_IDA)
138896,"Installation of Handpump (Tubewell) near the house of Ramsingh Prajapati, Vill. Lalpur, Gram Panchayat Lalpur, P.S. & V. S. Rajakheda, Dist. Dholpur",Normal/Others,Shri Mukul Wasnik (2022-28),Sitting Rajya Sabha,Rajasthan,Rajya Sabha,109993.0,2026-01-09T00:00:00.000Z,True,,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)
184889,Drilling of new borewell to Scheme source near in at Palakurthy,Normal/Others,BASTIPATI NAGARAJU PANCHALINGALA,KURNOOL,Andhra Pradesh,Lok Sabha,200000.0,2026-01-09T00:00:00.000Z,True,,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA)
210093,Drilling of a new borewell for scheme source in the SC Colony at Malapalle,Normal/Others,BASTIPATI NAGARAJU PANCHALINGALA,KURNOOL,Andhra Pradesh,Lok Sabha,199998.0,2026-01-09T00:00:00.000Z,True,,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA)
177049,1. SMART CLASS BOARD WITH INVERTER IN GSSS KHIWALIYA,Normal/Others,UMMEDA RAM BENIWAL,BARMER,Rajasthan,Lok Sabha,150000.0,2026-01-09T00:00:00.000Z,True,,Balotra(DISTRICT COLLECTOR Balotra_IDA)
164877,CONSTRUCTION OF CLASS ROOM IN GSSS MANPURA GIDA,Normal/Others,UMMEDA RAM BENIWAL,BARMER,Rajasthan,Lok Sabha,999844.0,2026-01-09T00:00:00.000Z,True,,Balotra(DISTRICT COLLECTOR Balotra_IDA)
247637,Installation of Solar Street Lights,Normal/Others,DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR,Punjab,Lok Sabha,200000.0,2026-01-09T00:00:00.000Z,True,,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)
155576,prakhand narkatiyaganj panchayat kukura ke triveni nahar par bane bahi aur pcc sadak ka nirman kary,Normal/Others,Sunil Kumar ,VALMIKI NAGAR,Bihar,Lok Sabha,698202.0,2026-01-09T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)
207002,Drilling of a new borewell for scheme source at the village entrance at Ibrahimpuram Kottala,Normal/Others,BASTIPATI NAGARAJU PANCHALINGALA,KURNOOL,Andhra Pradesh,Lok Sabha,199998.0,2026-01-09T00:00:00.000Z,True,,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA)
161633,"1- GRAM DHAKIA JUMMA MEIN AKRAM KHAN KE MAKAN SE MASJID TAK INTERLOCKING. Length.= 102.5 Mtrs+51 Mtrs  CC ROAD. Cost = Rs. 1125270.
2- GRAM DHAKIA JUMMA MEIN TAHIR ALI KE MAKAN SE KASIM KE MAKAN TAK CC TILES ROAD. Length. 131 Mtrs. Cost= Rs. 812862.
3- GRAM DHAKIA JUMMA MAJRA MOHD. ZAMAPUR MEIN BADI MASJID KI GALI SE KUDA COLLECTION CENTRE KI OR CC TILES. Cost= Rs. 1200000.",Normal/Others,Shri Javed Ali Khan (2022-28),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,3138055.0,2026-01-09T00:00:00.000Z,True,,MORADABAD(DISTRICT MAGISTRATE MORADABAD_IDA)
138376,"Installation of Handpump (Tubewell) at Mewaram ka Adda, Vill. Bhagpura, Gram Panchayat Dhaudhi ka Pura, P.S. Rajakhera, Dist. Dhaulpur",Normal/Others,Shri Mukul Wasnik (2022-28),Sitting Rajya Sabha,Rajasthan,Rajya Sabha,109993.0,2026-01-09T00:00:00.000Z,True,,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)
151900,Gram Sabha Paraspur Bejhwaniya me Junior Highschool ke pas tirahe par,Normal/Others,VINOD KUMAR BIND,BHADOHI,Uttar Pradesh,Lok Sabha,118971.0,2026-01-09T00:00:00.000Z,True,,BHADOHI(DISTRICT MAGISTRATE BHADOHI_IDA)
151915,Gram Sabha Saroi me Deeh Mandir ke Bagal me,Normal/Others,VINOD KUMAR BIND,BHADOHI,Uttar Pradesh,Lok Sabha,118971.0,2026-01-09T00:00:00.000Z,True,,BHADOHI(DISTRICT MAGISTRATE BHADOHI_IDA)
231748,Islampur Block ke Bauri Dih Panchayat Ke Gram Bauri Dih mein Panchayat Bhawan nikat Sidi ka nirman,Normal/Others,Kaushalendra Kumar,NALANDA,Bihar,Lok Sabha,249617.0,2026-01-09T00:00:00.000Z,True,,NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA)
226242,Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC),Normal/Others,Shri Sant Balbir Singh (2022-28),Sitting Rajya Sabha,Punjab,Rajya Sabha,365800.0,2026-01-09T00:00:00.000Z,True,,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)
138524,"Installation of Handpump (Tubewell) in Dhobi Basti in Vill. Jasupura, Gram Panchayat Jasupura, P.S. Mania/Rajakhera, Dist. Dholpur",Normal/Others,Shri Mukul Wasnik (2022-28),Sitting Rajya Sabha,Rajasthan,Rajya Sabha,109993.0,2026-01-09T00:00:00.000Z,True,,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)
214990,Parbalpur block ke nagar panchayat parbalpur gram gauravnagar me muhane nadi me Sidhi ghat ka nirman.,Normal/Others,Kaushalendra Kumar,NALANDA,Bihar,Lok Sabha,399577.0,2026-01-09T00:00:00.000Z,True,,NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA)
151971,Ward nu 1 Bhadohi ke Hariyanw mw National Inter college Parisar me,Normal/Others,VINOD KUMAR BIND,BHADOHI,Uttar Pradesh,Lok Sabha,118971.0,2026-01-09T00:00:00.000Z,True,,BHADOHI(DISTRICT MAGISTRATE BHADOHI_IDA)
150768,"Construction of Drain work from Shri Ramji mishra's bamboo to pool near main road in village purainiya, village council - purainiya harsari, ward no. - 09, Block - narkatiyaganj , west champaran bihar. Estimated cost - 600000.",Normal/Others,Shri Satish Chandra Dubey (2022-28),Sitting Rajya Sabha,Bihar,Rajya Sabha,586528.0,2026-01-09T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)
210130,Drilling of a new borewell for scheme source near Elementary school at Chilakaladona,Normal/Others,BASTIPATI NAGARAJU PANCHALINGALA,KURNOOL,Andhra Pradesh,Lok Sabha,199942.0,2026-01-09T00:00:00.000Z,True,,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA)
161150,"Construction of Kitchen shed at Primary School, Nadimpalle H/o Jadalapet Village of Chityal Mandal",Normal/Others,KADIYAM KAVYA,WARANGEL,Telangana,Lok Sabha,343074.0,2026-01-09T00:00:00.000Z,True,,JAYASHANKAR BHUPALAPALLY(DISTRICT COLLECTOR JAYASHANKAR BHUPALPALLY_IDA)
207239,Widening and Repair of Link Road Ghat to Shingan GP Ser Tandula Executive Agency BDO Sangrah,Normal/Others,Suresh Kumar Kashyap,SHIMLA,Himachal Pradesh,Lok Sabha,200000.0,2026-01-09T00:00:00.000Z,False,,SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)
138364,"Installation of Handpump (Tubewell) in Jatav Basti, Vill. Purapatiram, Vill. Dihauli, P.S. Rajakhera, Dist. Dhaulpur",Normal/Others,Shri Mukul Wasnik (2022-28),Sitting Rajya Sabha,Rajasthan,Rajya Sabha,109993.0,2026-01-09T00:00:00.000Z,True,,DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)
219878,Installation of  an outdoor gym,Normal/Others,CHARANJIT SINGH CHANNI,JALANDHAR,Punjab,Lok Sabha,96846.0,2026-01-11T00:00:00.000Z,True,,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)
171002,Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),Normal/Others,Shri Sant Balbir Singh (2022-28),Sitting Rajya Sabha,Punjab,Rajya Sabha,365800.0,2026-01-11T00:00:00.000Z,True,,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)
238673,Installing of Hand Pumps at locations mentioned in the attached letter,Normal/Others,SURENDRA PRASAD YADAV,JAHANABAD,Bihar,Lok Sabha,74883.0,2026-01-11T00:00:00.000Z,True,,ARWAL(District Planning Officer Arwal_IDA)
154556,Installation of solar high mast light in front of Takiballar more dag-1185 under hanumantnagar  GP,Normal/Others,Abu Taher Khan,MURSHIDABAD,West Bengal,Lok Sabha,140538.0,2026-01-11T00:00:00.000Z,True,,MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA)
161754,"Purchase and provide 01 smart board to Govt. Ind. PU. College, Sagar, Ward No.12  (All In One PC) (SC)",Normal/Others,Shri B Y Raghavendra ,SHIMOGA,Karnataka,Lok Sabha,139948.0,2026-01-12T00:00:00.000Z,False,,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA)
161752,"Purchase and provide 01 smart board to Govt. PU College Kallikal, Bhadravathi Taluk  (All In One PC) (SC)",Normal/Others,Shri B Y Raghavendra ,SHIMOGA,Karnataka,Lok Sabha,139948.0,2026-01-12T00:00:00.000Z,True,,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA)
145267,MAHMOODABAD REUSA MARG SE PIPRI GRAM PANCHAYAT KI SIMA TAK 175 INTERLOCKING NIRMAN KAYA.,Normal/Others,RAKESH RATHOR,SITAPUR,Uttar Pradesh,Lok Sabha,2023742.0,2026-01-12T00:00:00.000Z,False,,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA)
161642,Construction of a box drain on the road from S.R. Chandrakumar's house to the land of Talawara Hanumanthappa in D.B. village,Normal/Others,Shri B Y Raghavendra ,SHIMOGA,Karnataka,Lok Sabha,497237.0,2026-01-12T00:00:00.000Z,True,,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA)
133818,Prevention of Agricultural Land Erosion and Flood at Tizit River,Normal/Others,Smt. S. Phangnon Konyak (2022-28),Sitting Rajya Sabha,Nagaland,Rajya Sabha,25000000.0,2026-01-12T00:00:00.000Z,True,,MON(Deputy Commissioner Mon_IDA)
159525,BLOCK MUFTIGANJ KHADAHAR DAGARA BAZAR ME TIRAHE PAR 01 NAG SOLAR HIGH MASK LIGHT,Normal/Others,PRIYA SAROJ,MACHHLISHAHR,Uttar Pradesh,Lok Sabha,107932.0,2026-01-12T00:00:00.000Z,True,,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA)
203804,"To improvement in Voltage to Dhani of Shri Bishna Ram, Shri Satpal and others dhanies in Village Dharnia",Normal/Others,SELJA,SIRSA,Haryana,Lok Sabha,290964.0,2026-01-12T00:00:00.000Z,False,,FATEHABAD(Deputy Commissioner Fatehabad)
160142,Gram reusha me CHC se gunjan gupta ke makan tak 180M CC va nali nirman karya.,Normal/Others,RAKESH RATHOR,SITAPUR,Uttar Pradesh,Lok Sabha,2410809.0,2026-01-12T00:00:00.000Z,False,,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA)
198615,14-102 shree omaprakaash yaadav ke makaan ke paas,Normal/Others,MANOJ KUMAR,SASARAM,Bihar,Lok Sabha,220700.0,2026-01-12T00:00:00.000Z,False,,KAIMUR (BHABUA)(DISTRICT PLANNING OFFICER KAIMUR BHABUA_IDA)
184769,Jagannathpur me Anil Tiwari ke Ghar ke pas,Normal/Others,VINOD KUMAR BIND,BHADOHI,Uttar Pradesh,Lok Sabha,107898.0,2026-01-12T00:00:00.000Z,True,,BHADOHI(DISTRICT MAGISTRATE BHADOHI_IDA)
